Date,HUA_clinecenter,SBUX_clinecenter,TIK_clinecenter,HUA_brandwatch,SBUX_brandwatch,TIK_brandwatch,HUA_clinecenter_21D,HUA_clinecenter_50D,HUA_clinecenter_100D,HUA_clinecenter_200D,SBUX_clinecenter_21D,SBUX_clinecenter_50D,SBUX_clinecenter_100D,SBUX_clinecenter_200D,TIK_clinecenter_21D,TIK_clinecenter_50D,TIK_clinecenter_100D,TIK_clinecenter_200D,HUA_brandwatch_21D,HUA_brandwatch_50D,HUA_brandwatch_100D,HUA_brandwatch_200D,SBUX_brandwatch_21D,SBUX_brandwatch_50D,SBUX_brandwatch_100D,SBUX_brandwatch_200D,TIK_brandwatch_21D,TIK_brandwatch_50D,TIK_brandwatch_100D,TIK_brandwatch_200D
2019-07-02,1.240,3.261,-1.154,-1.304,0.430,3.197,0.381,0.054,0.198,-0.000,2.333,2.040,2.089,2.297,0.718,1.205,0.890,1.030,-1.212,-1.362,-1.034,-1.033,0.289,0.526,0.359,-0.045,2.774,3.087,2.700,2.649
2019-07-01,1.938,1.286,0.714,-1.199,1.238,0.093,0.312,-0.005,0.189,0.004,2.275,2.034,2.058,2.303,0.833,1.195,0.882,1.057,-1.255,-1.390,-1.039,-1.032,0.274,0.594,0.349,-0.055,2.713,3.111,2.693,2.647
2019-06-30,1.667,1.400,1.667,-2.526,0.933,-0.744,0.293,-0.072,0.172,0.004,2.185,2.072,2.047,2.315,0.799,1.214,0.856,1.077,-1.303,-1.412,-1.046,-1.032,0.255,0.579,0.331,-0.057,2.829,3.195,2.717,2.659
2019-06-29,3.864,2.273,0.000,-3.029,0.216,1.779,0.250,-0.121,0.141,-0.001,2.055,2.079,2.059,2.324,0.767,1.196,0.839,1.089,-1.216,-1.386,-1.018,-1.029,0.256,0.542,0.319,-0.058,2.974,3.259,2.743,2.675
2019-06-28,1.318,1.923,3.462,-0.307,-0.377,2.452,0.066,-0.184,0.089,-0.016,2.106,2.083,2.062,2.326,0.846,1.196,0.839,1.105,-1.147,-1.345,-0.985,-1.019,0.232,0.562,0.315,-0.059,3.017,3.284,2.743,2.676
2019-06-27,-0.284,2.500,0.000,-0.944,0.858,2.335,-0.055,-0.226,0.065,-0.021,2.187,2.098,2.072,2.334,0.761,1.172,0.840,1.109,-1.136,-1.365,-0.969,-1.020,0.295,0.552,0.320,-0.069,3.052,3.257,2.741,2.675
2019-06-26,-1.280,2.059,2.000,-2.033,1.072,3.692,-0.121,-0.250,0.058,-0.006,2.187,2.102,2.076,2.339,0.713,1.190,0.876,1.128,-1.112,-1.388,-0.948,-1.019,0.319,0.509,0.312,-0.087,3.076,3.243,2.740,2.674
2019-06-25,-2.340,3.276,3.333,-2.198,1.197,3.878,-0.037,-0.230,0.063,0.009,2.219,2.111,2.091,2.343,0.720,1.125,0.866,1.143,-1.000,-1.402,-0.945,-1.008,0.323,0.488,0.298,-0.096,2.923,3.193,2.726,2.667
2019-06-24,-2.310,0.703,2.419,-1.326,0.115,3.636,-0.004,-0.168,0.078,0.020,2.231,2.090,2.094,2.334,0.680,1.078,0.843,1.146,-0.979,-1.348,-0.941,-1.003,0.304,0.487,0.282,-0.099,2.847,3.160,2.709,2.664
2019-06-23,-0.341,2.500,0.556,-1.272,0.098,3.671,0.129,-0.140,0.099,0.033,2.304,2.100,2.116,2.347,0.744,0.990,0.819,1.156,-1.016,-1.329,-0.938,-0.998,0.329,0.520,0.286,-0.099,2.818,3.125,2.702,2.660
2019-06-22,1.034,4.000,-2.500,-1.909,-0.450,3.312,0.129,-0.133,0.101,0.038,2.228,2.093,2.120,2.357,0.797,0.979,0.813,1.176,-1.050,-1.314,-0.936,-0.996,0.363,0.530,0.290,-0.105,2.804,3.057,2.693,2.650
2019-06-21,0.756,2.500,1.667,0.720,0.498,2.808,0.101,-0.189,0.090,0.041,2.146,2.052,2.095,2.355,0.916,1.079,0.860,1.207,-1.055,-1.265,-0.934,-0.991,0.408,0.561,0.304,-0.103,2.782,2.968,2.684,2.635
2019-06-20,1.260,3.108,1.364,-2.994,-0.194,2.326,0.127,-0.224,0.082,0.044,2.177,2.059,2.085,2.360,0.870,1.069,0.864,1.220,-1.198,-1.274,-0.958,-0.992,0.426,0.558,0.309,-0.089,2.822,2.912,2.680,2.611
2019-06-19,1.667,2.143,0.882,-1.410,-0.149,2.428,0.029,-0.240,0.050,0.039,2.139,2.053,2.080,2.362,0.908,1.086,0.881,1.235,-1.136,-1.218,-0.945,-0.975,0.458,0.534,0.351,-0.082,2.889,2.925,2.690,2.581
2019-06-18,1.038,3.235,-0.714,-0.692,-0.727,4.193,-0.091,-0.269,0.015,0.031,2.185,2.059,2.084,2.367,0.945,1.094,0.902,1.251,-1.180,-1.198,-0.948,-0.969,0.516,0.508,0.393,-0.082,2.979,2.912,2.700,2.583
2019-06-17,-0.915,1.875,0.714,1.767,-1.196,4.371,-0.155,-0.261,-0.018,0.028,2.129,2.031,2.063,2.367,1.157,1.116,0.913,1.278,-1.241,-1.207,-0.960,-0.960,0.597,0.513,0.374,-0.083,3.003,2.893,2.679,2.577
2019-06-16,-0.818,0.172,-2.143,-0.768,-0.890,3.644,-0.081,-0.209,-0.031,0.021,2.055,2.025,2.056,2.376,1.147,1.098,0.911,1.293,-1.390,-1.311,-0.997,-0.968,0.549,0.545,0.359,-0.074,3.021,2.872,2.658,2.569
2019-06-14,-1.179,3.095,1.000,-1.259,1.225,2.713,-0.031,-0.156,-0.028,0.020,2.099,2.034,2.076,2.390,1.408,1.085,0.915,1.324,-1.432,-1.367,-0.982,-0.969,0.521,0.559,0.356,-0.064,3.008,2.843,2.641,2.565
2019-06-13,0.078,1.750,-3.182,-1.021,2.491,3.264,-0.021,-0.114,-0.021,0.027,2.026,1.982,2.066,2.391,1.415,1.137,0.887,1.343,-1.468,-1.285,-0.962,-0.969,0.488,0.488,0.331,-0.067,2.924,2.844,2.633,2.567
2019-06-12,0.303,2.353,1.667,-0.594,0.178,3.240,-0.084,-0.116,-0.004,0.025,2.113,2.009,2.086,2.390,1.527,1.243,0.930,1.365,-1.551,-1.221,-0.954,-0.972,0.436,0.381,0.284,-0.078,2.954,2.756,2.613,2.569
2019-06-08,1.299,3.571,3.333,-1.156,-0.497,1.962,-0.150,-0.082,0.011,0.023,2.135,2.029,2.099,2.398,1.495,1.227,0.924,1.352,-1.573,-1.200,-0.950,-0.981,0.470,0.352,0.260,-0.079,2.978,2.724,2.593,2.567
2019-06-07,-0.193,2.059,1.250,-2.199,0.109,1.914,-0.179,-0.058,0.019,0.011,2.041,2.008,2.085,2.382,1.469,1.224,0.914,1.344,-1.554,-1.159,-0.934,-0.981,0.528,0.311,0.259,-0.071,3.066,2.743,2.592,2.580
2019-06-04,1.522,-0.610,0.000,-2.208,0.847,2.532,-0.170,-0.023,0.043,0.013,2.027,2.029,2.085,2.388,1.580,1.225,0.925,1.360,-1.545,-1.139,-0.908,-0.978,0.680,0.294,0.251,-0.068,3.190,2.768,2.591,2.583
2019-06-03,0.778,-1.324,1.000,-0.700,0.951,2.309,-0.281,-0.039,0.026,0.009,2.121,2.109,2.108,2.412,1.722,1.233,0.938,1.383,-1.478,-1.153,-0.880,-0.978,0.761,0.285,0.235,-0.071,3.293,2.776,2.563,2.583
2019-06-02,0.000,3.333,1.667,-1.587,-0.296,2.667,-0.332,-0.092,0.017,0.001,2.226,2.159,2.139,2.432,1.595,1.259,0.942,1.401,-1.492,-1.155,-0.868,-0.988,0.626,0.277,0.218,-0.078,3.377,2.776,2.538,2.583
2019-06-01,-1.231,3.636,1.667,-0.067,0.961,3.195,-0.395,-0.069,0.043,-0.005,2.111,2.134,2.139,2.427,1.468,1.226,0.936,1.413,-1.504,-1.107,-0.844,-0.994,0.605,0.305,0.220,-0.069,3.421,2.781,2.479,2.576
2019-05-31,-1.675,2.500,-1.000,-0.455,1.358,2.850,-0.375,-0.004,0.082,-0.009,1.996,2.092,2.136,2.413,1.508,1.254,0.931,1.421,-1.511,-1.070,-0.835,-1.006,0.572,0.276,0.209,-0.071,3.433,2.812,2.416,2.572
2019-05-30,0.484,2.714,2.143,0.326,1.162,0.479,-0.241,0.010,0.106,-0.006,1.916,2.087,2.124,2.404,1.714,1.313,0.941,1.448,-1.565,-1.068,-0.843,-1.019,0.529,0.231,0.202,-0.076,3.475,2.849,2.379,2.574
2019-05-29,-1.645,3.529,2.500,-1.747,0.783,2.267,-0.165,0.025,0.109,-0.014,1.886,2.068,2.111,2.402,1.782,1.253,0.919,1.461,-1.625,-1.048,-0.859,-1.036,0.617,0.213,0.196,-0.082,3.630,2.937,2.367,2.583
2019-05-28,0.478,2.241,3.750,-2.118,0.646,3.041,-0.160,0.090,0.125,-0.015,1.770,2.027,2.100,2.402,1.711,1.220,0.907,1.472,-1.620,-1.006,-0.853,-1.044,0.684,0.244,0.188,-0.080,3.708,2.907,2.380,2.590
2019-05-27,-0.327,0.909,1.667,-1.971,0.813,3.359,-0.263,0.111,0.120,-0.021,1.804,2.030,2.103,2.406,1.453,1.195,0.881,1.466,-1.646,-0.953,-0.844,-1.048,0.836,0.241,0.182,-0.077,3.774,2.843,2.386,2.593
2019-05-26,0.437,2.273,0.000,-2.020,0.496,2.863,-0.314,0.166,0.123,-0.004,1.912,2.087,2.108,2.411,1.453,1.195,0.883,1.480,-1.662,-0.919,-0.834,-1.035,0.821,0.242,0.170,-0.076,3.819,2.807,2.389,2.595
2019-05-25,1.296,3.148,0.714,-2.280,0.866,3.643,-0.373,0.137,0.118,0.013,1.888,2.065,2.101,2.412,1.491,1.201,0.901,1.498,-1.625,-0.893,-0.823,-1.018,0.753,0.282,0.162,-0.075,3.798,2.757,2.398,2.603
2019-05-24,-0.786,2.308,2.143,-1.701,0.496,3.737,-0.401,0.073,0.116,0.028,1.857,2.043,2.091,2.411,1.457,1.220,0.910,1.513,-1.564,-0.880,-0.812,-0.997,0.768,0.313,0.144,-0.072,3.769,2.725,2.399,2.600
2019-05-23,-0.856,3.125,1.667,-2.333,1.053,4.311,-0.399,0.100,0.134,0.049,1.873,2.024,2.089,2.413,1.463,1.192,0.905,1.527,-1.545,-0.841,-0.807,-0.985,0.704,0.303,0.129,-0.072,3.644,2.731,2.399,2.598
2019-05-22,-0.301,2.059,3.750,-1.968,0.987,4.703,-0.430,0.119,0.139,0.062,1.853,1.982,2.084,2.412,1.425,1.159,0.903,1.540,-1.532,-0.779,-0.801,-0.971,0.592,0.297,0.099,-0.080,3.517,2.729,2.355,2.593
2019-05-21,0.628,0.312,0.500,-1.367,-2.210,4.744,-0.428,0.126,0.138,0.072,1.874,1.960,2.090,2.414,1.187,1.084,0.879,1.544,-1.570,-0.724,-0.798,-0.965,0.547,0.292,0.070,-0.084,3.350,2.720,2.307,2.577
2019-05-20,0.234,1.104,3.333,-1.657,-1.474,3.371,-0.423,0.117,0.112,0.084,1.967,2.009,2.127,2.421,1.211,1.061,0.891,1.565,-1.480,-0.719,-0.800,-0.950,0.706,0.326,0.096,-0.081,3.229,2.711,2.229,2.570
2019-05-17,-0.968,1.566,1.154,-2.013,0.522,0.943,-0.477,0.116,0.090,0.099,1.970,2.042,2.157,2.435,0.957,0.982,0.874,1.572,-1.420,-0.708,-0.800,-0.937,0.859,0.344,0.116,-0.088,3.159,2.729,2.165,2.568
2019-05-16,-1.245,3.571,-0.833,-2.748,1.404,3.900,-0.431,0.152,0.092,0.122,1.998,2.033,2.161,2.447,0.902,0.979,0.857,1.588,-1.349,-0.667,-0.804,-0.921,0.864,0.317,0.100,-0.101,3.127,2.794,2.182,2.578
2019-05-14,-1.087,2.805,1.000,-1.070,0.885,3.738,-0.456,0.193,0.097,0.148,1.921,1.984,2.146,2.451,1.061,1.015,0.860,1.616,-1.193,-0.610,-0.802,-0.902,0.850,0.271,0.075,-0.112,2.887,2.800,2.170,2.572
2019-05-13,0.692,1.596,2.778,-0.755,0.725,3.825,-0.451,0.235,0.100,0.166,1.924,1.967,2.139,2.447,1.068,1.001,0.833,1.634,-1.129,-0.601,-0.807,-0.885,0.823,0.248,0.055,-0.112,2.708,2.751,2.163,2.570
2019-05-12,0.000,1.774,3.571,-2.009,3.311,4.503,-0.462,0.241,0.085,0.181,1.980,1.974,2.144,2.454,1.042,0.950,0.789,1.642,-1.101,-0.599,-0.814,-0.869,0.722,0.228,0.037,-0.109,2.670,2.700,2.156,2.564
2019-05-11,-0.806,1.364,3.000,-0.797,2.538,4.708,-0.452,0.256,0.081,0.195,2.012,1.993,2.150,2.448,0.933,0.868,0.761,1.645,-1.025,-0.579,-0.807,-0.847,0.496,0.168,0.004,-0.124,2.538,2.593,2.151,2.553
2019-05-10,-0.285,0.870,-1.667,-1.001,-1.882,4.061,-0.345,0.286,0.086,0.219,2.035,2.019,2.160,2.455,0.809,0.797,0.739,1.652,-1.041,-0.582,-0.812,-0.834,0.352,0.123,-0.021,-0.133,2.469,2.481,2.143,2.543
2019-05-09,-1.333,0.932,-1.000,-1.830,-0.733,3.607,-0.250,0.280,0.090,0.241,2.068,2.037,2.174,2.463,0.880,0.797,0.761,1.682,-1.157,-0.605,-0.800,-0.820,0.462,0.202,0.010,-0.117,2.435,2.414,2.146,2.535
2019-05-08,-0.820,1.226,2.500,-0.215,0.260,3.435,-0.101,0.296,0.105,0.267,2.054,2.053,2.188,2.473,0.795,0.783,0.776,1.705,-1.240,-0.611,-0.779,-0.801,0.487,0.259,0.030,-0.112,2.367,2.356,2.154,2.530
2019-05-07,1.154,0.814,3.333,-1.599,0.461,3.747,-0.018,0.315,0.114,0.283,2.019,2.071,2.200,2.484,0.846,0.733,0.767,1.715,-1.096,-0.648,-0.776,-0.796,0.365,0.275,0.024,-0.105,2.336,2.349,2.156,2.525
2019-05-04,2.069,2.083,3.571,-0.927,3.011,3.734,-0.073,0.296,0.103,0.287,2.127,2.097,2.217,2.496,0.789,0.667,0.749,1.720,-0.914,-0.657,-0.759,-0.774,0.206,0.286,0.015,-0.096,2.102,2.335,2.155,2.519
2019-05-03,-1.531,1.098,1.000,-1.636,2.184,3.899,-0.076,0.283,0.080,0.298,2.189,2.108,2.218,2.499,0.659,0.595,0.719,1.721,-0.850,-0.689,-0.751,-0.759,0.001,0.231,-0.018,-0.101,2.004,2.326,2.160,2.516
2019-05-01,-1.698,2.949,-1.667,-2.674,3.852,4.424,0.116,0.343,0.093,0.326,2.257,2.139,2.229,2.506,0.763,0.575,0.715,1.734,-0.728,-0.706,-0.736,-0.741,-0.222,0.192,-0.043,-0.105,1.956,2.314,2.165,2.511
2019-04-30,-1.378,3.182,1.667,-2.312,0.482,4.300,0.271,0.383,0.102,0.354,2.263,2.083,2.215,2.509,0.905,0.570,0.722,1.760,-0.659,-0.689,-0.719,-0.718,-0.442,0.104,-0.070,-0.125,1.895,2.275,2.163,2.500
2019-04-29,-0.806,1.757,0.789,-1.239,-0.926,2.421,0.370,0.416,0.108,0.376,2.275,2.022,2.199,2.507,0.844,0.498,0.695,1.772,-0.687,-0.680,-0.705,-0.701,-0.446,0.084,-0.064,-0.122,1.831,2.238,2.162,2.492
2019-04-28,0.692,2.500,0.000,-1.000,1.185,3.048,0.320,0.404,0.116,0.403,2.247,2.039,2.213,2.512,0.917,0.483,0.721,1.786,-0.665,-0.649,-0.702,-0.691,-0.375,0.097,-0.055,-0.123,1.826,2.227,2.180,2.494
2019-04-26,-0.743,2.647,2.273,-1.288,-0.842,1.093,0.342,0.362,0.110,0.420,2.226,2.040,2.220,2.513,0.917,0.483,0.754,1.800,-0.581,-0.624,-0.700,-0.683,-0.379,0.068,-0.068,-0.136,1.818,2.203,2.192,2.492
2019-04-25,-1.508,2.705,0.882,-2.071,-1.309,1.645,0.472,0.356,0.117,0.446,2.173,2.046,2.213,2.501,0.956,0.509,0.718,1.807,-0.434,-0.574,-0.693,-0.671,-0.362,0.087,-0.082,-0.125,1.993,2.225,2.226,2.502
2019-04-24,-0.256,2.500,-1.250,-2.753,0.033,1.201,0.498,0.366,0.132,0.469,2.152,2.051,2.205,2.494,1.005,0.562,0.695,1.811,-0.350,-0.508,-0.678,-0.653,-0.342,0.116,-0.092,-0.111,2.137,2.237,2.254,2.508
2019-04-23,0.733,2.255,1.000,0.515,1.137,2.204,0.570,0.355,0.126,0.489,2.117,2.071,2.213,2.494,1.025,0.607,0.704,1.839,-0.158,-0.488,-0.663,-0.631,-0.331,0.107,-0.087,-0.107,2.313,2.258,2.281,2.511
2019-04-22,-0.888,1.182,-2.000,-0.398,1.746,1.910,0.611,0.325,0.110,0.498,2.081,2.097,2.223,2.494,1.017,0.607,0.690,1.853,-0.165,-0.534,-0.681,-0.627,-0.275,0.076,-0.093,-0.112,2.244,2.259,2.299,2.506
2019-04-21,0.000,2.143,0.000,-0.514,0.626,0.269,0.725,0.339,0.117,0.521,2.136,2.132,2.240,2.495,1.231,0.647,0.735,1.879,-0.120,-0.547,-0.689,-0.620,-0.334,0.052,-0.116,-0.125,2.147,2.278,2.313,2.499
2019-04-20,-1.786,1.957,2.500,0.526,1.104,-1.145,0.841,0.335,0.115,0.542,2.215,2.147,2.248,2.494,1.311,0.647,0.760,1.901,-0.109,-0.558,-0.695,-0.611,-0.324,0.050,-0.128,-0.122,2.207,2.330,2.343,2.505
2019-04-19,-0.974,2.872,1.154,0.278,0.319,-0.016,0.877,0.369,0.127,0.567,2.176,2.138,2.255,2.490,1.208,0.640,0.741,1.900,-0.168,-0.602,-0.716,-0.608,-0.256,0.047,-0.131,-0.127,2.280,2.400,2.391,2.527
2019-04-18,0.455,2.778,2.222,-0.179,-1.393,3.017,0.833,0.388,0.131,0.588,2.139,2.110,2.253,2.481,1.232,0.660,0.735,1.899,-0.258,-0.641,-0.734,-0.608,-0.156,0.060,-0.127,-0.134,2.377,2.447,2.428,2.540
2019-04-17,0.213,2.442,1.279,-0.403,-1.430,1.746,0.840,0.341,0.130,0.606,2.071,2.107,2.250,2.481,1.160,0.676,0.721,1.899,-0.238,-0.672,-0.747,-0.601,-0.091,0.168,-0.108,-0.117,2.425,2.455,2.431,2.532
2019-04-16,1.444,1.842,0.405,-1.150,-0.495,3.255,0.833,0.299,0.132,0.625,2.002,2.110,2.251,2.471,1.099,0.710,0.716,1.898,-0.182,-0.698,-0.759,-0.590,0.013,0.278,-0.088,-0.094,2.544,2.487,2.446,2.524
2019-04-15,1.709,1.571,-0.185,-3.426,0.429,3.331,0.768,0.225,0.118,0.635,1.962,2.096,2.255,2.470,1.080,0.711,0.718,1.911,-0.091,-0.713,-0.752,-0.576,0.072,0.235,-0.086,-0.092,2.591,2.466,2.447,2.517
2019-04-14,1.792,0.625,-2.778,-3.568,-0.214,2.193,0.694,0.146,0.101,0.645,2.018,2.087,2.262,2.467,1.059,0.724,0.727,1.918,0.018,-0.683,-0.723,-0.554,0.026,0.173,-0.094,-0.093,2.636,2.443,2.447,2.508
2019-04-13,0.926,0.500,3.571,2.809,-2.299,2.776,0.617,0.100,0.076,0.655,2.120,2.118,2.288,2.474,1.162,0.744,0.736,1.925,0.135,-0.597,-0.682,-0.533,0.011,0.153,-0.100,-0.097,2.736,2.438,2.448,2.502
2019-04-12,0.000,3.085,2.143,2.223,-2.866,-1.169,0.612,0.072,0.060,0.670,2.148,2.151,2.315,2.486,1.039,0.637,0.681,1.918,0.005,-0.639,-0.704,-0.539,0.079,0.175,-0.086,-0.083,2.804,2.422,2.443,2.495
2019-04-11,2.000,3.375,0.833,0.416,-1.299,1.674,0.651,0.108,0.045,0.690,2.054,2.163,2.303,2.482,0.985,0.617,0.674,1.916,-0.097,-0.688,-0.725,-0.543,0.174,0.187,-0.075,-0.068,3.060,2.470,2.467,2.507
2019-04-10,2.500,2.534,3.182,0.924,-2.503,2.904,0.604,0.104,0.010,0.700,1.987,2.169,2.288,2.475,0.958,0.622,0.680,1.903,-0.147,-0.701,-0.727,-0.539,0.223,0.169,-0.079,-0.056,3.041,2.461,2.463,2.506
2019-04-09,1.562,3.077,1.316,-1.234,-0.774,3.143,0.532,0.097,-0.011,0.708,1.960,2.161,2.281,2.465,0.819,0.605,0.676,1.880,-0.222,-0.710,-0.733,-0.537,0.329,0.206,-0.074,-0.040,2.963,2.440,2.464,2.500
2019-04-08,0.699,3.431,0.385,-2.903,0.402,2.954,0.493,0.109,-0.022,0.721,1.942,2.141,2.269,2.458,0.729,0.625,0.691,1.875,-0.210,-0.676,-0.717,-0.525,0.380,0.209,-0.087,-0.030,2.772,2.415,2.463,2.495
2019-04-07,-1.854,1.170,2.333,-0.775,0.567,2.314,0.494,0.092,-0.028,0.734,1.907,2.107,2.259,2.446,0.685,0.644,0.707,1.878,-0.119,-0.607,-0.696,-0.506,0.375,0.186,-0.119,-0.031,2.590,2.351,2.464,2.491
2019-04-06,1.154,2.059,0.000,0.779,1.105,2.889,0.555,0.126,-0.009,0.760,1.934,2.118,2.272,2.452,0.494,0.625,0.704,1.866,-0.183,-0.581,-0.695,-0.495,0.448,0.159,-0.153,-0.042,2.514,2.299,2.472,2.488
2019-04-05,2.000,1.528,3.077,1.797,-0.485,4.763,0.472,0.155,-0.018,0.772,1.920,2.144,2.279,2.452,0.415,0.647,0.710,1.870,-0.322,-0.580,-0.729,-0.495,0.496,0.135,-0.197,-0.049,2.410,2.178,2.471,2.485
2019-04-04,-0.973,2.273,1.923,-0.321,-0.885,4.663,0.385,0.167,-0.035,0.785,1.947,2.180,2.291,2.458,0.268,0.608,0.685,1.857,-0.505,-0.600,-0.772,-0.499,0.568,0.142,-0.225,-0.045,2.329,2.019,2.452,2.472
2019-04-03,1.250,1.750,-0.833,1.294,0.264,4.897,0.440,0.203,-0.044,0.808,1.939,2.162,2.290,2.454,0.177,0.569,0.674,1.850,-0.587,-0.619,-0.807,-0.493,0.660,0.172,-0.238,-0.039,2.254,1.910,2.430,2.456
2019-04-01,1.596,1.500,0.833,0.357,2.300,0.750,0.449,0.194,-0.076,0.818,1.982,2.154,2.294,2.454,0.216,0.586,0.690,1.848,-0.769,-0.670,-0.859,-0.495,0.658,0.179,-0.263,-0.041,2.177,1.796,2.406,2.439
2019-03-31,1.522,2.353,2.500,0.552,0.513,-0.121,0.443,0.161,-0.116,0.830,2.036,2.173,2.296,2.466,0.177,0.593,0.706,1.847,-0.906,-0.701,-0.901,-0.491,0.560,0.133,-0.285,-0.052,2.298,1.853,2.428,2.436
2019-03-30,2.429,3.800,1.667,-0.278,0.845,1.538,0.384,0.129,-0.154,0.831,1.932,2.175,2.289,2.467,-0.034,0.568,0.706,1.828,-1.019,-0.735,-0.945,-0.485,0.510,0.123,-0.289,-0.062,2.421,1.928,2.458,2.434
2019-03-29,-1.040,1.136,0.333,-0.710,2.531,0.380,0.282,0.080,-0.187,0.833,1.758,2.129,2.275,2.459,-0.205,0.570,0.693,1.813,-1.093,-0.749,-0.957,-0.473,0.444,0.099,-0.308,-0.081,2.465,1.971,2.460,2.435
2019-03-28,-1.891,2.083,1.667,-1.630,2.403,2.010,0.264,0.099,-0.186,0.850,1.826,2.137,2.287,2.459,-0.221,0.600,0.692,1.803,-1.046,-0.754,-0.965,-0.468,0.311,0.041,-0.345,-0.091,2.535,2.038,2.473,2.449
2019-03-27,0.595,1.349,0.714,0.251,-0.012,4.044,0.286,0.158,-0.174,0.877,1.849,2.138,2.300,2.464,-0.300,0.600,0.681,1.786,-0.955,-0.745,-0.958,-0.455,0.184,-0.026,-0.360,-0.092,2.527,2.073,2.486,2.451
2019-03-25,0.072,1.000,0.000,0.763,0.748,4.241,0.209,0.168,-0.177,0.888,1.925,2.154,2.315,2.471,-0.164,0.619,0.695,1.788,-0.909,-0.774,-0.970,-0.456,0.190,-0.045,-0.348,-0.088,2.441,2.067,2.467,2.447
2019-03-25,0.072,1.000,0.000,0.763,0.748,4.241,0.157,0.159,-0.183,0.901,2.017,2.187,2.321,2.475,0.006,0.647,0.704,1.776,-0.887,-0.823,-0.985,-0.459,0.161,-0.099,-0.355,-0.082,2.345,1.980,2.449,2.439
2019-03-25,0.072,1.000,0.000,0.763,0.748,4.241,0.209,0.168,-0.177,0.888,1.925,2.154,2.315,2.471,-0.164,0.619,0.695,1.788,-0.909,-0.774,-0.970,-0.456,0.190,-0.045,-0.348,-0.088,2.441,2.067,2.467,2.447
2019-03-25,0.072,1.000,0.000,0.763,0.748,4.241,0.157,0.159,-0.183,0.901,2.017,2.187,2.321,2.475,0.006,0.647,0.704,1.776,-0.887,-0.823,-0.985,-0.459,0.161,-0.099,-0.355,-0.082,2.345,1.980,2.449,2.439
2019-03-22,0.172,2.755,-0.625,-1.122,-0.536,4.279,0.116,0.150,-0.188,0.914,2.138,2.219,2.336,2.485,0.054,0.675,0.734,1.770,-1.008,-0.872,-1.012,-0.454,0.106,-0.153,-0.358,-0.094,2.250,1.893,2.436,2.432
2019-03-22,0.172,2.755,-0.625,-1.122,-0.536,4.279,0.071,0.107,-0.175,0.932,2.175,2.246,2.344,2.481,0.131,0.721,0.749,1.763,-1.039,-0.881,-1.024,-0.447,0.112,-0.133,-0.353,-0.086,2.153,1.747,2.422,2.424
2019-03-22,0.172,2.755,-0.625,-1.122,-0.536,4.279,0.116,0.150,-0.188,0.914,2.138,2.219,2.336,2.485,0.054,0.675,0.734,1.770,-1.008,-0.872,-1.012,-0.454,0.106,-0.153,-0.358,-0.094,2.250,1.893,2.436,2.432
2019-03-22,0.172,2.755,-0.625,-1.122,-0.536,4.279,0.071,0.107,-0.175,0.932,2.175,2.246,2.344,2.481,0.131,0.721,0.749,1.763,-1.039,-0.881,-1.024,-0.447,0.112,-0.133,-0.353,-0.086,2.153,1.747,2.422,2.424
2019-03-21,0.821,1.102,1.000,0.084,-0.870,4.206,0.053,0.064,-0.166,0.948,2.183,2.272,2.346,2.480,0.161,0.767,0.761,1.772,-1.036,-0.891,-1.021,-0.438,0.163,-0.113,-0.355,-0.074,2.085,1.600,2.412,2.417
2019-03-21,0.821,1.102,1.000,0.084,-0.870,4.206,0.004,0.033,-0.176,0.960,2.270,2.290,2.368,2.487,0.113,0.736,0.778,1.763,-1.091,-0.942,-1.033,-0.430,0.230,-0.117,-0.355,-0.068,2.021,1.570,2.398,2.413
2019-03-21,0.821,1.102,1.000,0.084,-0.870,4.206,0.053,0.064,-0.166,0.948,2.183,2.272,2.346,2.480,0.161,0.767,0.761,1.772,-1.036,-0.891,-1.021,-0.438,0.163,-0.113,-0.355,-0.074,2.085,1.600,2.412,2.417
2019-03-21,0.821,1.102,1.000,0.084,-0.870,4.206,0.004,0.033,-0.176,0.960,2.270,2.290,2.368,2.487,0.113,0.736,0.778,1.763,-1.091,-0.942,-1.033,-0.430,0.230,-0.117,-0.355,-0.068,2.021,1.570,2.398,2.413
